# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_Pages and Screens by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Page path and screen class,Page title and screen class,Page title and screen name,Content group,Views,Views per active user,Key events,Event count,Active users
2024031817,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,1.25,0,19,4
2024031817,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),5,1,0,16,5
2024031817,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,2.5,0,9,2
2024031900,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,1.6666666666666667,0,16,3
2024031900,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,5,0,11,1
2024031912,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),5,1.25,0,16,4
2024031912,/events-month/2024-4,04/2024 | Duke University Chapel,04/2024 | Duke University Chapel,(not set),5,2.5,0,9,2
2024031915,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),5,1,0,17,5
2024031916,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,1.25,0,12,4
2024031918,/about-chapel/news-media,News & Media | Duke University Chapel,News & Media | Duke University Chapel,(not set),5,1,0,17,5
2024031918,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,1.25,0,15,4
2024031923,/about-chapel/support,Support | Duke University Chapel,Support | Duke University Chapel,(not set),5,5,0,20,1
2024032000,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,2.5,0,11,2
2024032001,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,5,0,11,1
2024032002,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,1.6666666666666667,0,11,3
2024032006,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,1.25,0,15,4
2024032006,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,2.5,0,12,2
2024032008,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,1,0,12,5
2024032008,/prayers-students-during-exams,Prayers for Students during Exams | Duke University Chapel,Prayers for Students during Exams | Duke University Chapel,(not set),5,1,0,22,5
2024032009,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,0.8333333333333334,0,20,6
2024032012,/events-day/2024-04-14,04/14/2024 | Duke University Chapel,04/14/2024 | Duke University Chapel,(not set),5,2.5,0,6,2
2024032013,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),5,1,0,16,5
2024032013,/visit-events/reservation-requests/tower-climbs,Tower Climbs | Duke University Chapel,Tower Climbs | Duke University Chapel,(not set),5,1,0,16,5
2024032014,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),5,1.6666666666666667,0,19,3
2024032015,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),5,5,0,13,1
2024032015,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,1.25,0,9,4
2024032015,/events-day/2024-03-24,03/24/2024 | Duke University Chapel,03/24/2024 | Duke University Chapel,(not set),5,1.6666666666666667,0,13,3
2024032016,/chorworks,"Chorworks: Henry Purcell - ""England's Orpheus"" | Duke University Chapel","Chorworks: Henry Purcell - ""England's Orpheus"" | Duke University Chapel",(not set),5,5,0,15,1
2024032016,/events/organ-recital-series-robert-parkins-1710709200-1710712800,Organ Recital Series: Robert Parkins | Duke University Chapel,Organ Recital Series: Robert Parkins | Duke University Chapel,(not set),5,1.6666666666666667,0,12,3
2024032016,/events/our-first-lady-jazz-celebrating-mary-lou-williams-1713124800,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),5,5,0,12,1
