# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_UTMs Granular by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Manual campaign name,Manual source / medium,Manual source platform,Manual ad content,Sessions,Engaged sessions,Key events,Engagement rate,Session key event rate,Event value
2025022213,(organic),google / organic,(not set),(not set),6,6,8.642168,1,1,0
2025022316,(organic),google / organic,(not set),(not set),6,6,14,1,1,0
2025030210,(not set),(not set),(not set),,6,6,26,1,1,0
2025030211,(not set),(not set),(not set),,6,6,18,1,1,0
2025030213,(organic),google / organic,(not set),(not set),6,6,21,1,1,0
2025030310,(organic),google / organic,(not set),(not set),6,6,8,1,1,0
2025030509,(organic),google / organic,(not set),(not set),6,6,12,1,1,0
2025030615,(organic),google / organic,(not set),(not set),6,6,12,1,1,0
2025030621,(organic),google / organic,(not set),(not set),6,6,10,1,1,0
2025030820,(organic),google / organic,(not set),(not set),6,6,15,1,1,0
2025030908,(organic),google / organic,(not set),(not set),6,6,6.99889,1,1,0
2025030915,(organic),google / organic,(not set),(not set),6,6,18,1,1,0
2025030919,(organic),google / organic,(not set),(not set),6,6,20,1,1,0
2025031320,(not set),(not set),(not set),,6,6,6,1,1,0
2025031519,(organic),google / organic,(not set),(not set),6,6,9,1,1,0
2025031520,(organic),google / organic,(not set),(not set),6,6,15,1,1,0
2025031609,(organic),google / organic,(not set),(not set),6,6,15,1,1,0
2025032019,(organic),google / organic,(not set),(not set),6,6,21,1,1,0
2025032118,(organic),google / organic,(not set),(not set),6,6,12,1,1,0
2025032911,(organic),google / organic,(not set),(not set),6,6,9,1,1,0
2025033018,(organic),google / organic,(not set),(not set),6,6,21,1,1,0
2025033019,(organic),google / organic,(not set),(not set),6,6,15,1,1,0
2025040522,(organic),google / organic,(not set),(not set),6,6,11,1,1,0
2025040609,(not set),(not set),(not set),,6,6,30,1,1,0
2025041013,(organic),google / organic,(not set),(not set),6,6,9,1,1,0
2025041213,(organic),google / organic,(not set),(not set),6,6,12,1,1,0
2025041214,(organic),google / organic,(not set),(not set),6,6,7,1,1,0
2025041311,(not set),(not set),(not set),,6,6,10,1,1,0
2025041315,(organic),google / organic,(not set),(not set),6,6,8.067504,1,1,0
2025041415,(organic),google / organic,(not set),(not set),6,6,20,1,1,0
2025041416,(organic),google / organic,(not set),(not set),6,6,14,1,1,0
2025041515,(organic),google / organic,(not set),(not set),6,6,16.997421,1,1,0
2025041620,(organic),google / organic,(not set),(not set),6,6,10,1,1,0
2025041707,(organic),google / organic,(not set),(not set),6,6,27.995855,1,1,0
2025041712,(organic),google / organic,(not set),(not set),6,6,19,1,1,0
2025041717,(organic),google / organic,(not set),(not set),6,6,5,1,1,0
2025041723,(organic),google / organic,(not set),(not set),6,6,19,1,1,0
2025041822,(organic),google / organic,(not set),(not set),6,6,8,1,1,0
2025041919,(not set),(not set),(not set),,6,6,7,1,1,0
2025042008,(not set),(not set),(not set),,6,6,9,1,1,0
2025042017,(organic),google / organic,(not set),(not set),6,6,6,1,1,0
2025042109,(organic),google / organic,(not set),(not set),6,6,8,1,1,0
2025042110,(organic),google / organic,(not set),(not set),6,6,17,1,1,0
2024072211,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024072815,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024080316,(not set),(not set),(not set),,5,5,7,1,1,0
2024080323,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024080400,(organic),google / organic,(not set),(not set),5,4,12,0.8,1,0
2024080410,(not set),(not set),(not set),,5,5,8,1,1,0
2024081021,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024081112,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024081116,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024081119,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024081218,(not set),(not set),(not set),,5,5,5,1,1,0
2024081314,(not set),(not set),(not set),,5,5,5,1,1,0
2024081614,(not set),(not set),(not set),,5,5,5,1,1,0
2024081616,(not set),(not set),(not set),,5,5,7,1,1,0
2024081719,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2024081720,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024081807,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024081817,(not set),(not set),(not set),,5,5,5,1,1,0
2024081916,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024082416,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024082419,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024082501,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024082511,(not set),(not set),(not set),,5,5,6,1,1,0
2024083123,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024090114,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024090519,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024090609,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024090808,(organic),google / organic,(not set),(not set),5,5,6.002336,1,1,0
2024090814,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024090818,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024091421,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024091511,(organic),bing / organic,(not set),(not set),5,5,9,1,1,0
2024092117,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024092208,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024092819,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024092821,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024100317,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024100519,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024100614,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024101307,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024101308,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2024101920,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024101923,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024102001,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024102216,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024102315,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2024102509,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024102711,(not set),(not set),(not set),,5,5,7,1,1,0
2024102719,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024110217,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024110218,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024110220,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024110222,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024110223,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2024110312,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024110909,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024110919,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2024110920,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2024110921,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024111007,(organic),google / organic,(not set),(not set),5,5,12,1,1,0
2024111017,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024111110,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024111120,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024111208,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024111210,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024111212,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024111412,(not set),(not set),(not set),,5,5,5,1,1,0
2024111413,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024111421,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024111618,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024111709,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024111719,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024111914,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024112121,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024112317,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024112416,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024120100,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024120110,(not set),(not set),(not set),,5,5,10,1,1,0
2024120115,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024120116,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2024120508,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2024120519,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024120721,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024120807,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2024121420,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024122120,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2024122123,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2024122209,(organic),google / organic,(not set),(not set),5,5,7.333336,1,1,0
2024122219,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024122221,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024122309,(organic),google / organic,(not set),(not set),5,5,5.999978,1,1,0
2024122312,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024122315,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024122317,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024122409,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024122510,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024122511,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2024122809,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2024122907,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025010217,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2025010308,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2025010416,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025010515,(not set),(not set),(not set),,5,5,10,1,1,0
2025011122,(organic),google / organic,(not set),(not set),5,5,12,1,1,0
2025011210,(not set),(not set),(not set),,5,5,8,1,1,0
2025011818,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025011914,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2025020117,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2025020210,(not set),(not set),(not set),,5,5,15,1,1,0
2025020213,(not set),(not set),(not set),,5,5,12,1,1,0
2025020213,(organic),google / organic,(not set),(not set),5,5,18,1,1,0
2025020511,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2025020615,(organic),google / organic,(not set),(not set),5,5,14,1,1,0
2025020812,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025020819,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025020908,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025020913,(not set),(not set),(not set),,5,5,10,1,1,0
2025021017,(organic),google / organic,(not set),(not set),5,5,15,1,1,0
2025021115,(organic),google / organic,(not set),(not set),5,5,14,1,1,0
2025021612,(not set),(not set),(not set),,5,5,10,1,1,0
2025021613,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025021616,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2025021617,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025021810,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025022223,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2025022321,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2025022605,(organic),google / organic,(not set),(not set),5,5,14,1,1,0
2025022613,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2025022715,(organic),google / organic,(not set),(not set),5,5,20,1,1,0
2025022721,(not set),(not set),(not set),,5,5,5,1,1,0
2025030114,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2025030120,(organic),google / organic,(not set),(not set),5,5,15,1,1,0
2025030121,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025030122,(organic),google / organic,(not set),(not set),5,5,15,1,1,0
2025030215,(organic),google / organic,(not set),(not set),5,5,23,1,1,0
2025030216,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025030314,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025030321,(organic),google / organic,(not set),(not set),5,5,15,1,1,0
2025030507,(organic),google / organic,(not set),(not set),5,5,29,1,1,0
2025030510,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2025030518,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025030715,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2025030823,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2025030907,(organic),google / organic,(not set),(not set),5,5,7.31869,1,1,0
2025030909,(organic),google / organic,(not set),(not set),5,5,9,1,1,0
2025031511,(organic),google / organic,(not set),(not set),5,5,5,1,1,0
2025031516,(organic),google / organic,(not set),(not set),5,5,14,1,1,0
2025031517,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025031610,(not set),(not set),(not set),,5,5,9,1,1,0
2025031612,(organic),google / organic,(not set),(not set),5,5,13,1,1,0
2025032221,(organic),google / organic,(not set),(not set),5,5,20,1,1,0
2025032223,(organic),google / organic,(not set),(not set),5,5,14,1,1,0
2025032311,(not set),(not set),(not set),,5,5,14,1,1,0
2025032410,(organic),google / organic,(not set),(not set),5,5,10.068524,1,1,0
2025032608,(not set),(not set),(not set),,5,5,8,1,1,0
2025032817,(organic),google / organic,(not set),(not set),5,5,8.010976,1,1,0
2025032914,(organic),google / organic,(not set),(not set),5,5,12,1,1,0
2025032917,(organic),google / organic,(not set),(not set),5,5,16,1,1,0
2025032918,(organic),google / organic,(not set),(not set),5,5,13,1,1,0
2025032919,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2025033012,(organic),google / organic,(not set),(not set),5,5,21,1,1,0
2025033013,(organic),google / organic,(not set),(not set),5,5,18,1,1,0
2025033014,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2025033016,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2025040211,(organic),google / organic,(not set),(not set),5,5,6,1,1,0
2025040217,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025040501,(not set),(not set),(not set),,5,4,64,0.8,1,0
2025040613,(organic),google / organic,(not set),(not set),5,5,5.305682,1,1,0
2025040617,(not set),(not set),(not set),,5,5,7,1,1,0
2025040619,(organic),google / organic,(not set),(not set),5,5,9.333332,1,1,0
2025041116,(organic),google / organic,(not set),(not set),5,5,12,1,1,0
2025041210,(organic),google / organic,(not set),(not set),5,5,12,1,1,0
2025041216,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2025041217,(organic),google / organic,(not set),(not set),5,5,10,1,1,0
2025041307,(organic),google / organic,(not set),(not set),5,5,11,1,1,0
2025041308,(not set),(not set),(not set),,5,5,13,1,1,0
2025041309,(not set),(not set),(not set),,5,5,13,1,1,0
2025041315,(not set),(not set),(not set),,5,5,10,1,1,0
2025041316,(not set),(not set),(not set),,5,5,8,1,1,0
2025041321,(organic),google / organic,(not set),(not set),5,5,17,1,1,0
2025041410,(organic),google / organic,(not set),(not set),5,5,6.996853,1,1,0
2025041413,(organic),google / organic,(not set),(not set),5,5,13.993744,1,1,0
2025041608,(organic),google / organic,(not set),(not set),5,5,8,1,1,0
2025041617,(organic),google / organic,(not set),(not set),5,5,7,1,1,0
2025041621,(organic),google / organic,(not set),(not set),5,5,15,1,1,0
2025041622,(not set),(not set),(not set),,5,5,5,1,1,0
2025041709,(organic),google / organic,(not set),(not set),5,5,23,1,1,0
2025041712,duke_chapelnewsletter20250415,email / newsletter,(not set),featured_section_holyweek_button,5,5,7.99095,1,1,0
2025041718,(not set),(not set),(not set),,5,5,6,1,1,0
